-9.947368421052631415e-01 9.921052631578947123e-01 -8.815789473684210176e-01 -1.578947368421052683e-02
-9.947368421052631415e-01 9.921052631578947123e-01 -8.078947368421052211e-01 -1.105263157894736809e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.052631578947367919e-01 -2.131578947368421018e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.052631578947367919e-01 -3.105263157894737058e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.052631578947367919e-01 -4.105263157894736836e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.052631578947367919e-01 -5.078947368421052877e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.052631578947367919e-01 -6.157894736842105532e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.026315789473684736e-01 -7.078947368421052433e-01
-9.947368421052631415e-01 9.973684210526315708e-01 -8.026315789473684736e-01 -8.105263157894736503e-01
-9.947368421052631415e-01 9.973684210526315708e-01 -8.052631578947367919e-01 -9.078947368421053099e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.078947368421052211e-01 -9.921052631578947123e-01
-9.947368421052631415e-01 9.973684210526315708e-01 -8.710526315789474117e-01 -9.894736842105262831e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -8.921052631578947345e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -7.947368421052631859e-01
-9.921052631578947123e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -6.947368421052632081e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -5.894736842105262609e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -4.894736842105263386e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -3.894736842105263053e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -2.921052631578947567e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -1.894736842105263219e-01
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 -8.947368421052631637e-02
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 7.894736842105263414e-03
-9.947368421052631415e-01 9.921052631578947123e-01 -8.710526315789474117e-01 1.078947368421052655e-01
-9.921052631578947123e-01 9.526315789473683848e-01 -9.526315789473683848e-01 -3.763157894736842146e-01
-9.947368421052631415e-01 9.342105263157894912e-01 -9.657894736842105310e-01 -9.763157894736842479e-01
-9.947368421052631415e-01 9.342105263157894912e-01 -9.657894736842105310e-01 -8.947368421052631637e-01
-9.947368421052631415e-01 9.342105263157894912e-01 -9.684210526315789602e-01 -7.947368421052631859e-01
-9.947368421052631415e-01 9.315789473684210620e-01 -9.710526315789473895e-01 -6.973684210526315264e-01
-9.947368421052631415e-01 9.315789473684210620e-01 -9.710526315789473895e-01 -5.894736842105262609e-01
-9.947368421052631415e-01 9.315789473684210620e-01 -9.684210526315789602e-01 -4.921052631578947123e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 -3.894736842105263053e-01
-9.947368421052631415e-01 9.315789473684210620e-01 -9.684210526315789602e-01 -2.947368421052631304e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.684210526315789602e-01 -1.921052631578947234e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.684210526315789602e-01 -9.210526315789473173e-02
-9.947368421052631415e-01 9.315789473684210620e-01 -9.684210526315789602e-01 7.894736842105263414e-03
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 1.078947368421052655e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 2.078947368421052710e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.684210526315789602e-01 3.105263157894737058e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 4.078947368421052544e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 5.078947368421052877e-01
-9.921052631578947123e-01 9.289473684210526327e-01 -9.710526315789473895e-01 6.078947368421052655e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 7.078947368421052433e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 8.052631578947367919e-01
-9.947368421052631415e-01 9.263157894736842035e-01 -9.710526315789473895e-01 9.026315789473684514e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.710526315789473895e-01 9.894736842105262831e-01
-9.947368421052631415e-01 9.289473684210526327e-01 -9.052631578947368807e-01 9.842105263157894246e-01
